date,Clear_sky_days,Clear_sky_nights,Day_view_angl,Day_view_time,Emis_31,Emis_32,LST_Day_1km,LST_Night_1km,Night_view_angl,Night_view_time,QC_Day,QC_Night
2013-05-25,2.5319315510359868,2.8472590022689377,2.4863900278825373,2.278112186321117,4.933020710781223,4.95192587496543,296.8635760756658,297.70427792626657,1.3528546968861734,4.456788422324766,0.15358643770605263,0.07803964005558597
2013-06-02,0.052848757969215676,,0.9130915163031966,2.116186680158764,4.936703554010076,4.9584441032213915,302.99913474568115,,,,0.46155944531142823,0.04817741903346564
2013-06-10,2.5831890691690886,0.64,1.706680953987804,2.191035732040542,4.936715843110386,4.953641626875968,302.9148307673691,299.11833992845015,1.9419939503610286,4.5,0.5788690965732642,0.08802143946153483
2013-06-18,0.3677517147460544,,1.2663579509353484,2.1451229434432335,4.937290169945747,4.95738319884949,303.486629990003,,,,0.4027031626710542,0.04817741903346564
2013-06-26,2.1653886010362706,,2.17037379718727,2.249579940784603,4.92707809030348,4.940225758697258,295.67059400444134,,,,0.060072156526475566,0.04817741903346564
2013-07-04,0.6251489564280568,,1.7749508907318716,2.1811139786024043,4.938811605822997,4.956092180100757,300.2474950514898,,,,0.12428855190189744,0.04817741903346564
2013-07-12,0.5490189191720554,,0.7229685304860914,2.0867323452280586,4.935973939308831,4.953112414535946,299.8712608878901,,,,0.1225717185166943,0.04817741903346564
2013-07-20,0.16214335538692265,,1.8086536036131264,2.1870933648988733,4.939030769339204,4.962727035729659,301.6273023455715,,,,0.10966753856372477,0.04817741903346564
2013-07-28,1.2258707793744799,,1.2584319570725822,2.1410513533182325,4.936471026627992,4.95662086924503,302.04435604499616,,,,0.14694675244097002,0.04817741903346564
2013-08-05,0.19914872778469175,,0.7929013038421497,2.0962659919606614,4.936754065579806,4.957326205390862,300.4939619253608,,,,0.06939129353386822,0.04817741903346564
2013-08-13,0.07751021520021796,,1.9729140561154965,2.2090281939526015,4.942164941432855,4.96410514846091,297.73415145736817,,,,0.060889554892752946,0.04817741903346564
2013-08-21,0.13348525727716365,0.04836754459565527,1.880112047833428,2.1962158064595094,4.944673427137213,4.9627033300916965,300.367551028189,298.67314834583806,0.943006469908055,4.4249491686353055,0.23520521186958535,0.19825957935943475
2013-08-29,0.05928702577247779,0.02,0.9983116131030657,2.125331370057955,4.95563018873671,4.9660056819047345,300.16874755899954,298.3961748414106,1.1302213853494465,4.44,0.14736570964106244,0.0675374025986419
2013-09-06,1.8811097839833408,1.28,1.1366772907857574,2.133369399982089,4.935506226616964,4.960830612457922,301.2068160217673,299.67385115132674,1.762661794122925,4.490519190440788,0.17155582443053674,0.15770889630468263
2013-09-14,1.4116254123947432,0.64,1.0779146326928608,2.1330565396114185,4.9378386346807615,4.960815434233227,301.96444619278174,297.4607932927437,1.9380126759158012,4.500687194330788,0.49415470985903737,0.14729583420073514
2013-09-22,0.17854088792655193,,1.2153487777482292,2.139555369377048,4.932324340752383,4.957967338543502,300.75055668879577,,,,0.49710603683968424,0.04817741903346564
2013-09-30,0.14111511729598272,,0.6635006597419126,2.0849551605627976,4.9332344231859455,4.952450231676409,301.42096596575516,,,,0.47413062103957404,0.04817741903346564
2013-10-08,1.6164590123579017,1.3347677402800553,1.1468064600263512,2.132616146549172,4.934957054100424,4.953875196808124,301.46734888655095,296.43171625604776,1.8790769227173025,4.509466875439732,0.45559301025744536,0.11397413303264656
2013-10-16,0.4390058924454997,0.10179126878872084,1.5454546456625236,2.1697657399463712,4.935247952118899,4.959848135031343,300.6836470499437,298.36474478562127,0.9694297105237855,4.43054228616415,0.5576130632034381,0.03446295193160673
2013-10-24,3.397910867223151,4.005890479394516,1.2439640632885556,2.142171081238822,4.934254986604773,4.947214644463521,301.31954974332143,295.45999645233155,1.1382638988647786,4.4322262900858105,0.09555246601214008,0.0390270824014898
2013-11-01,4.808184378131515,4.693576437440388,1.4415429565330042,2.1637905387965235,4.934719374305902,4.952255566682489,300.6288807606535,293.95955016108,1.3832391192994957,4.468372399413674,0.15445787445366768,0.06507131486064777
2013-11-09,3.880771177923853,3.038376725312778,1.182305047664632,2.1280916313613836,4.934511464426373,4.953881179556281,301.1669442515052,292.94916672970066,1.252611396925754,4.453188015877052,0.06020459693825206,0.19204165455695943
2013-11-17,4.3948791752369445,3.5200530713408025,1.4054992484806599,2.15885186227885,4.933710527248252,4.950112313050774,299.3896176441857,290.99292620885814,1.2508584033596224,4.454289819058169,0.14515602423171006,0.17551082244833796
2013-11-25,3.583120300883219,4.198553859000378,1.3163547711782668,2.1478171543876217,4.934216493850216,4.951391666482067,298.8573873230178,291.63479800476074,1.1684164159437487,4.440253370657222,0.1929209033375763,0.12811631065917886
2013-12-03,2.1516506520427803,0.7075348894573712,1.5256964484148319,2.1712998418425937,4.933974193420256,4.952686329652219,299.4906392713471,291.28900674780675,1.3640033183452893,4.470888326393791,0.1943264509116197,0.27993128571495457
2013-12-11,3.5211142122516184,4.8412035469003065,1.3458186885373553,2.1527846466201583,4.934235578950926,4.952135985410138,298.0089720775204,287.36750875508744,1.158076205575141,4.436096806325203,0.14538413284713678,0.09822494395191135
2013-12-19,1.4120464773713661,4.770617961590355,1.330739755036644,2.148563174763796,4.935278292574017,4.9536794473207735,296.5721967780029,288.28407247047437,1.2607471090637659,4.457072091449195,0.4760257776478134,0.11689831371391238
2013-12-27,0.29716870894074116,0.5897445151618437,1.355424642413051,2.1493311829718893,4.934449015056049,4.956103915288068,295.05266742808993,286.3973525897934,1.5623489730966806,4.489263701111126,0.40001511563120146,0.0763323913546698
2014-01-01,3.607925050489013,5.035172660318676,1.397240132527999,2.159260265335123,4.935267325074958,4.9495682257475595,295.88486152732975,286.6931089436027,1.1635337081558117,4.447484630554509,0.1667050054038141,0.0855269549492205
2014-01-09,0.9183482258983339,4.162548709430765,1.8019125254084711,2.1984243656523534,4.935125674574063,4.949825793245721,297.05021151418885,287.0093141684211,1.4044201883636471,4.466304371324521,0.14944618388712813,0.09081831904561093
2014-01-17,4.851538855168911,4.980941957931061,1.4338914713896211,2.162870522313777,4.935875630696918,4.9526611162569525,298.7829826585436,288.8725719008705,1.1899262696757125,4.445674892571714,0.09363453289606428,0.09445331915210642
2014-01-25,2.625272642497395,2.970732961378347,1.5078628611876657,2.1693623119734244,4.9335222170356365,4.9540949944165975,297.5391726569915,288.1600064168934,1.4639341245562691,4.46593080102416,0.1658855664273366,0.15268487962802327
2014-02-02,2.064173158622698,2.597217922990569,1.388403981746036,2.1540573237927,4.933071434299363,4.947610212969147,299.2847291751088,288.8568551404378,1.009394188131167,4.426000823157686,0.09267276651089201,0.11437578970582331
2014-02-10,0.9941935956432453,3.228754402362823,1.2220402115098261,2.1450009184955428,4.935298673877602,4.958025943434014,300.97286457885275,289.07485665371576,1.763395547174885,4.5009917348631,0.07056103726207934,0.23524875862877115
2014-02-18,4.844670514682127,4.521957500389059,1.395385194750548,2.1616386569760406,4.93534974434975,4.949359556555576,300.11471568197834,289.44361314123205,1.2118359799186116,4.4502038246621645,0.06415750625064597,0.07521246050181157
2014-02-26,3.2870899472131465,3.3232682249251675,0.8380119982379127,2.1022397564274593,4.936231795763193,4.956050073130282,301.5761122520189,291.28714690225075,1.5343940264684035,4.479383847220334,0.21563767007659135,0.25032076056357166
2014-03-06,2.477252639803233,1.2360652806294927,1.3814864283538855,2.150152086612842,4.935090247419984,4.953290506149766,303.5316330388718,290.64867654068934,0.9425437331851313,4.420110207858686,0.06001702569725275,0.18884301523859115
2014-03-14,2.526178736204134,4.221744883069089,1.4741255258255737,2.1719192248169716,4.933218135392307,4.953123846600815,304.40906474728126,293.9690041577513,1.2534657059656846,4.450145774289905,0.0994504437468203,0.07152146385267338
2014-03-22,3.6855145624744527,4.867504947834536,1.6588979318414419,2.181789516041937,4.934742135234516,4.954081829828904,304.8967790432481,296.6886272441188,1.4808680970944346,4.475705227111473,0.08766842763768033,0.049742106720475056
2014-03-30,1.6973128879747175,3.5772928210841117,1.0009047199136256,2.1147811403550243,4.933700576415316,4.954076766722723,304.9876393800786,296.82654445635507,1.336096962918345,4.4622173532901614,0.2420518576079875,0.06634631834754971
2014-04-07,4.75090612508744,4.724677670319737,1.2229462435850518,2.141212995667843,4.934777516774419,4.951623942153645,306.09063949392,297.09470266946187,1.2582439453657466,4.453196710877222,0.13236339076584142,0.044449883781409544
2014-04-15,4.379328813504272,4.186995711973472,0.9681150964076515,2.110876903425151,4.934362003214336,4.954901290975134,307.629327372242,297.7928531573394,1.3324776046140692,4.4585860039229335,0.0936916631110432,0.05638188817592907
2014-04-23,3.3590252219290373,3.6232587477881015,1.440444451163977,2.16200491482795,4.934982571187887,4.952104521727023,307.61059439644436,298.8864996810966,1.2061963814043184,4.451558517141573,0.17365218383078607,0.03768907421568847
2014-05-01,0.69778716318921,0.22723916163078742,0.9525974476981722,2.1173586692672695,4.935650777414782,4.9590284975522545,307.04368907472497,295.18515996684084,1.0724923267035293,4.429119543402376,0.1835543032483909,0.37268489336954985
2014-05-09,2.548551956158704,3.121168228055789,1.770742548566662,2.185310022923063,4.934473965054286,4.952653731827077,303.6394360901141,297.47898009709724,1.1525801423017,4.4478351588046126,0.425707579870751,0.1591741918461914
2014-05-17,0.4494948881006591,0.4652816994380549,1.133287154093104,2.1349734782558105,4.934587014097704,4.958441940606464,304.42057414748774,299.1837730096847,1.3191176889671739,4.453034600238403,0.5863633852694509,0.06621714840869271
2014-05-25,0.4990820913110078,0.8395202286570249,1.758869047450031,2.188197688120559,4.935665060701144,4.959917132675785,302.93546224810535,297.0568539601381,1.05849135437728,4.442113422685158,0.3434114330511328,0.14794296185293224
2014-06-02,1.176616301687901,0.13465947480105417,1.3554706448306986,2.1473628035389316,4.936849506907009,4.960801085767325,302.4212439605955,298.26588750911975,1.5859695143330423,4.477677632267328,0.4095940834672085,0.17217737231239555
2014-06-10,0.38060199578651066,0.15631100082712995,0.9515982591283065,2.1181511083934303,4.937564616935577,4.960747050263985,303.0893449053994,295.9167731596361,1.1353515301902402,4.434466501240694,0.40098331303035806,0.05684477689671277
2014-06-18,,,,,,,,,,,0.04817741903346564,0.04817741903346564
2014-06-26,0.08,0.04,0.9801398601398603,2.12,4.9337016352242,4.960075772164887,300.6048951048953,298.14802748697383,1.776814702740405,4.493147040484772,0.0637337738852652,0.20573921963490055
2014-07-04,0.9532173148806892,0.32889678639135744,2.015194151640352,2.214642153861387,4.935978093496585,4.96082175525524,300.9580893544337,299.17287087281875,1.1380327809532615,4.445802652612639,0.27047345592107414,0.13935805288682152
2014-07-12,0.02,,1.5363505175010022,2.16,4.922962315386755,4.9533889805364275,302.56912999350317,,,,0.1465959598665885,0.04817741903346564
2014-07-20,0.78866326937642,,0.6682494095079322,2.090065122199351,4.945745006028202,4.956797493714139,301.22329788139933,,,,0.14688295073606922,0.04817741903346564
2014-07-28,0.0760408351015676,,1.0223983203003262,2.122716305847788,4.9360811953764046,4.959712878192126,302.0819555443445,,,,0.10096823175283512,0.04817741903346564
2014-08-05,0.24009207888780829,,1.0692757409203604,2.1284878111865395,4.925384976829416,4.951883953012203,302.34615842224366,,,,0.14065856056589277,0.04817741903346564
2014-08-13,,,,,,,,,,,0.04817741903346564,0.04817741903346564
2014-08-21,0.6553322632423753,,0.6970237560192606,2.0932337078651684,4.932829855537746,4.956257142857165,299.32935730337084,,,,0.07632176231767651,0.04817741903346564
2014-08-29,0.3928733146007281,,1.015817197451183,2.1235576801201868,4.933563392082573,4.962827470752694,301.36822344801624,,,,0.25990993832132736,0.04817741903346564
2014-09-06,0.28876986225477613,0.1726780938029737,0.5628985419656958,2.0593860211456567,4.938481881668797,4.951426464066149,299.26164338776215,298.3216274251271,1.266782130972563,4.450957870283185,0.7314949977568491,0.13593368910029938
